	川口青陵	 計 	 86 	 62 	 24 	 69 	 57 	 12 	 - 	 - 	 - 	 - 	 - 	 - 	 69 	 57 	 12 	 17 	 5 	 12 	 - 	 - 	 - 	 17 	 5 	 12 	 - 	 - 	 - 			
		 現役 	 86 	 62 	 24 	 69 	 57 	 12 	 - 	 - 	 - 	 - 	 - 	 - 	 69 	 57 	 12 	 17 	 5 	 12 	 - 	 - 	 - 	 17 	 5 	 12 	 - 	 - 	 - 	 301 	 170 	 131 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	川口東	 計 	 119 	 76 	 43 	 102 	 76 	 26 	 - 	 - 	 - 	 - 	 - 	 - 	 102 	 76 	 26 	 17 	 - 	 17 	 - 	 - 	 - 	 17 	 - 	 17 	 - 	 - 	 - 			
		 現役 	 119 	 76 	 43 	 102 	 76 	 26 	 - 	 - 	 - 	 - 	 - 	 - 	 102 	 76 	 26 	 17 	 - 	 17 	 - 	 - 	 - 	 17 	 - 	 17 	 - 	 - 	 - 	 261 	 136 	 125 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	川越	 計 	 371 	 371 	 … 	 371 	 371 	 … 	 147 	 147 	 … 	 13 	 13 	 … 	 211 	 211 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 			
		 現役 	 247 	 247 	 … 	 247 	 247 	 … 	 89 	 89 	 … 	 10 	 10 	 … 	 148 	 148 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 395 	 395 	 … 
		 一浪 	 116 	 116 	 … 	 116 	 116 	 … 	 56 	 56 	 … 	 3 	 3 	 … 	 57 	 57 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 … 	 … 	 … 			
		 二浪以上 	 8 	 8 	 … 	 8 	 8 	 … 	 2 	 2 	 … 	 - 	 - 	 … 	 6 	 6 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 … 	 … 	 … 			
	川越女子	 計 	 369 	 … 	 369 	 369 	 … 	 369 	 90 	 … 	 90 	 15 	 … 	 15 	 264 	 … 	 264 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 			
		 現役 	 339 	 … 	 339 	 339 	 … 	 339 	 78 	 … 	 78 	 15 	 … 	 15 	 246 	 … 	 246 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 393 	 … 	 393 
		 一浪 	 30 	 … 	 30 	 30 	 … 	 30 	 12 	 … 	 12 	 - 	 … 	 - 	 18 	 … 	 18 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 … 	 … 	 … 			
	川越西	 計 	 141 	 59 	 82 	 103 	 56 	 47 	 - 	 - 	 - 	 - 	 - 	 - 	 103 	 56 	 47 	 37 	 2 	 35 	 - 	 - 	 - 	 37 	 2 	 35 	 1 	 1 	 - 			
		 現役 	 140 	 59 	 81 	 102 	 56 	 46 	 - 	 - 	 - 	 - 	 - 	 - 	 102 	 56 	 46 	 37 	 2 	 35 	 - 	 - 	 - 	 37 	 2 	 35 	 1 	 1 	 - 	 307 	 121 	 186 
		 一浪 	 1 	 - 	 1 	 1 	 - 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	川越初雁	 計 	 43 	 33 	 10 	 39 	 32 	 7 	 - 	 - 	 - 	 - 	 - 	 - 	 39 	 32 	 7 	 4 	 1 	 3 	 - 	 - 	 - 	 4 	 1 	 3 	 - 	 - 	 - 			
		 現役 	 43 	 33 	 10 	 39 	 32 	 7 	 - 	 - 	 - 	 - 	 - 	 - 	 39 	 32 	 7 	 4 	 1 	 3 	 - 	 - 	 - 	 4 	 1 	 3 	 - 	 - 	 - 	 183 	 112 	 71 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	川越南	 計 	 305 	 131 	 174 	 293 	 130 	 163 	 10 	 8 	 2 	 2 	 1 	 1 	 281 	 121 	 160 	 12 	 1 	 11 	 - 	 - 	 - 	 12 	 1 	 11 	 - 	 - 	 - 			
		 現役 	 289 	 119 	 170 	 277 	 118 	 159 	 6 	 5 	 1 	 2 	 1 	 1 	 269 	 112 	 157 	 12 	 1 	 11 	 - 	 - 	 - 	 12 	 1 	 11 	 - 	 - 	 - 	 358 	 143 	 215 
		 一浪 	 14 	 10 	 4 	 14 	 10 	 4 	 3 	 2 	 1 	 - 	 - 	 - 	 11 	 8 	 3 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 2 	 2 	 - 	 2 	 2 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	北本	 計 	 41 	 28 	 13 	 33 	 26 	 7 	 - 	 - 	 - 	 - 	 - 	 - 	 33 	 26 	 7 	 8 	 2 	 6 	 - 	 - 	 - 	 8 	 2 	 6 	 - 	 - 	 - 			
		 現役 	 41 	 28 	 13 	 33 	 26 	 7 	 - 	 - 	 - 	 - 	 - 	 - 	 33 	 26 	 7 	 8 	 2 	 6 	 - 	 - 	 - 	 8 	 2 	 6 	 - 	 - 	 - 	 159 	 103 	 56 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	久喜	 計 	 182 	 … 	 182 	 144 	 … 	 144 	 1 	 … 	 1 	 1 	 … 	 1 	 142 	 … 	 142 	 37 	 … 	 37 	 - 	 … 	 - 	 37 	 … 	 37 	 1 	 … 	 1 			
		 現役 	 180 	 … 	 180 	 142 	 … 	 142 	 1 	 … 	 1 	 1 	 … 	 1 	 140 	 … 	 140 	 37 	 … 	 37 	 - 	 … 	 - 	 37 	 … 	 37 	 1 	 … 	 1 	 276 	 … 	 276 
		 一浪 	 2 	 … 	 2 	 2 	 … 	 2 	 - 	 … 	 - 	 - 	 … 	 - 	 2 	 … 	 2 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 … 	 … 	 … 			
	熊谷	 計 	 305 	 305 	 … 	 305 	 305 	 … 	 83 	 83 	 … 	 14 	 14 	 … 	 208 	 208 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 			
		 現役 	 209 	 209 	 … 	 209 	 209 	 … 	 56 	 56 	 … 	 11 	 11 	 … 	 142 	 142 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 319 	 319 	 … 
		 一浪 	 86 	 86 	 … 	 86 	 86 	 … 	 22 	 22 	 … 	 3 	 3 	 … 	 61 	 61 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 … 	 … 	 … 			
		 二浪以上 	 10 	 10 	 … 	 10 	 10 	 … 	 5 	 5 	 … 	 - 	 - 	 … 	 5 	 5 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 … 	 … 	 … 			
普通科	熊谷女子	 計 	 306 	 … 	 306 	 305 	 … 	 305 	 23 	 … 	 23 	 24 	 … 	 24 	 258 	 … 	 258 	 1 	 … 	 1 	 - 	 … 	 - 	 1 	 … 	 1 	 - 	 … 	 - 			
		 現役 	 290 	 … 	 290 	 289 	 … 	 289 	 23 	 … 	 23 	 22 	 … 	 22 	 244 	 … 	 244 	 1 	 … 	 1 	 - 	 … 	 - 	 1 	 … 	 1 	 - 	 … 	 - 	 316 	 … 	 316 
		 一浪 	 14 	 … 	 14 	 14 	 … 	 14 	 - 	 … 	 - 	 2 	 … 	 2 	 12 	 … 	 12 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 … 	 … 	 … 			
		 二浪以上 	 2 	 … 	 2 	 2 	 … 	 2 	 - 	 … 	 - 	 - 	 … 	 - 	 2 	 … 	 2 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 … 	 … 	 … 			
	熊谷西	 計 	 244 	 122 	 122 	 244 	 122 	 122 	 25 	 15 	 10 	 13 	 4 	 9 	 206 	 103 	 103 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 			
		 現役 	 231 	 115 	 116 	 231 	 115 	 116 	 19 	 12 	 7 	 13 	 4 	 9 	 199 	 99 	 100 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 280 	 140 	 140 
		 一浪 	 13 	 7 	 6 	 13 	 7 	 6 	 6 	 3 	 3 	 - 	 - 	 - 	 7 	 4 	 3 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	栗橋北彩	 計 	 31 	 13 	 18 	 20 	 12 	 8 	 - 	 - 	 - 	 - 	 - 	 - 	 20 	 12 	 8 	 10 	 1 	 9 	 - 	 - 	 - 	 10 	 1 	 9 	 1 	 - 	 1 			
		 現役 	 31 	 13 	 18 	 20 	 12 	 8 	 - 	 - 	 - 	 - 	 - 	 - 	 20 	 12 	 8 	 10 	 1 	 9 	 - 	 - 	 - 	 10 	 1 	 9 	 1 	 - 	 1 	 206 	 87 	 119 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	鴻巣	 計 	 100 	 56 	 44 	 85 	 54 	 31 	 - 	 - 	 - 	 - 	 - 	 - 	 85 	 54 	 31 	 15 	 2 	 13 	 - 	 - 	 - 	 15 	 2 	 13 	 - 	 - 	 - 			
		 現役 	 99 	 55 	 44 	 84 	 53 	 31 	 - 	 - 	 - 	 - 	 - 	 - 	 84 	 53 	 31 	 15 	 2 	 13 	 - 	 - 	 - 	 15 	 2 	 13 	 - 	 - 	 - 	 197 	 97 	 100 
		 一浪 	 1 	 1 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	鴻巣女子	 計 	 18 	 … 	 18 	 10 	 … 	 10 	 - 	 … 	 - 	 - 	 … 	 - 	 10 	 … 	 10 	 8 	 … 	 8 	 - 	 … 	 - 	 8 	 … 	 8 	 - 	 … 	 - 			
		 現役 	 18 	 … 	 18 	 10 	 … 	 10 	 - 	 … 	 - 	 - 	 … 	 - 	 10 	 … 	 10 	 8 	 … 	 8 	 - 	 … 	 - 	 8 	 … 	 8 	 - 	 … 	 - 	 110 	 … 	 110 
		 一浪 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 … 	 … 	 … 			
	越ヶ谷	 計 	 309 	 155 	 154 	 308 	 155 	 153 	 27 	 18 	 9 	 16 	 3 	 13 	 265 	 134 	 131 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 			
		 現役 	 293 	 142 	 151 	 292 	 142 	 150 	 25 	 16 	 9 	 15 	 2 	 13 	 252 	 124 	 128 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 	 316 	 153 	 163 
		 一浪 	 16 	 13 	 3 	 16 	 13 	 3 	 2 	 2 	 - 	 1 	 1 	 - 	 13 	 10 	 3 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	越谷北	 計 	 320 	 153 	 167 	 320 	 153 	 167 	 63 	 44 	 19 	 13 	 2 	 11 	 244 	 107 	 137 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 			
		 現役 	 282 	 122 	 160 	 282 	 122 	 160 	 56 	 37 	 19 	 12 	 1 	 11 	 214 	 84 	 130 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 319 	 149 	 170 
		 一浪 	 33 	 26 	 7 	 33 	 26 	 7 	 6 	 6 	 - 	 1 	 1 	 - 	 26 	 19 	 7 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 5 	 5 	 - 	 5 	 5 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 4 	 4 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	越谷西	 計 	 228 	 122 	 106 	 203 	 121 	 82 	 1 	 - 	 1 	 - 	 - 	 - 	 202 	 121 	 81 	 25 	 1 	 24 	 - 	 - 	 - 	 25 	 1 	 24 	 - 	 - 	 - 			
		 現役 	 225 	 120 	 105 	 200 	 119 	 81 	 - 	 - 	 - 	 - 	 - 	 - 	 200 	 119 	 81 	 25 	 1 	 24 	 - 	 - 	 - 	 25 	 1 	 24 	 - 	 - 	 - 	 319 	 165 	 154 
		 一浪 	 2 	 2 	 - 	 2 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 2 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 1 	 - 	 1 	 1 	 - 	 1 	 1 	 - 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	越谷東	 計 	 101 	 46 	 55 	 82 	 46 	 36 	 - 	 - 	 - 	 - 	 - 	 - 	 82 	 46 	 36 	 19 	 - 	 19 	 - 	 - 	 - 	 19 	 - 	 19 	 - 	 - 	 - 			
		 現役 	 101 	 46 	 55 	 82 	 46 	 36 	 - 	 - 	 - 	 - 	 - 	 - 	 82 	 46 	 36 	 19 	 - 	 19 	 - 	 - 	 - 	 19 	 - 	 19 	 - 	 - 	 - 	 277 	 101 	 176 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	越谷南	 計 	 301 	 161 	 140 	 290 	 159 	 131 	 3 	 2 	 1 	 6 	 - 	 6 	 281 	 157 	 124 	 10 	 1 	 9 	 - 	 - 	 - 	 10 	 1 	 9 	 1 	 1 	 - 			
		 現役 	 298 	 159 	 139 	 287 	 157 	 130 	 3 	 2 	 1 	 6 	 - 	 6 	 278 	 155 	 123 	 10 	 1 	 9 	 - 	 - 	 - 	 10 	 1 	 9 	 1 	 1 	 - 	 356 	 187 	 169 
		 一浪 	 2 	 1 	 1 	 2 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 2 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 1 	 1 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	児玉	 計 	 9 	 4 	 5 	 7 	 4 	 3 	 - 	 - 	 - 	 - 	 - 	 - 	 7 	 4 	 3 	 2 	 - 	 2 	 - 	 - 	 - 	 2 	 - 	 2 	 - 	 - 	 - 			
		 現役 	 9 	 4 	 5 	 7 	 4 	 3 	 - 	 - 	 - 	 - 	 - 	 - 	 7 	 4 	 3 	 2 	 - 	 2 	 - 	 - 	 - 	 2 	 - 	 2 	 - 	 - 	 - 	 84 	 39 	 45 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	坂戸	 計 	 274 	 139 	 135 	 266 	 139 	 127 	 12 	 11 	 1 	 2 	 2 	 - 	 252 	 126 	 126 	 8 	 - 	 8 	 - 	 - 	 - 	 8 	 - 	 8 	 - 	 - 	 - 			
		 現役 	 255 	 124 	 131 	 247 	 124 	 123 	 9 	 9 	 - 	 2 	 2 	 - 	 236 	 113 	 123 	 8 	 - 	 8 	 - 	 - 	 - 	 8 	 - 	 8 	 - 	 - 	 - 	 316 	 163 	 153 
		 一浪 	 19 	 15 	 4 	 19 	 15 	 4 	 3 	 2 	 1 	 - 	 - 	 - 	 16 	 13 	 3 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	坂戸西	 計 	 159 	 103 	 56 	 133 	 100 	 33 	 1 	 1 	 - 	 - 	 - 	 - 	 132 	 99 	 33 	 26 	 3 	 23 	 - 	 - 	 - 	 26 	 3 	 23 	 - 	 - 	 - 			
		 現役 	 158 	 102 	 56 	 132 	 99 	 33 	 1 	 1 	 - 	 - 	 - 	 - 	 131 	 98 	 33 	 26 	 3 	 23 	 - 	 - 	 - 	 26 	 3 	 23 	 - 	 - 	 - 	 309 	 184 	 125 
		 一浪 	 1 	 1 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	狭山清陵	 計 	 68 	 42 	 26 	 51 	 40 	 11 	 - 	 - 	 - 	 - 	 - 	 - 	 51 	 40 	 11 	 16 	 1 	 15 	 - 	 - 	 - 	 16 	 1 	 15 	 1 	 1 	 - 			
		 現役 	 68 	 42 	 26 	 51 	 40 	 11 	 - 	 - 	 - 	 - 	 - 	 - 	 51 	 40 	 11 	 16 	 1 	 15 	 - 	 - 	 - 	 16 	 1 	 15 	 1 	 1 	 - 	 215 	 100 	 115 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	志木	 計 	 110 	 63 	 47 	 94 	 62 	 32 	 1 	 1 	 - 	 - 	 - 	 - 	 93 	 61 	 32 	 15 	 1 	 14 	 - 	 - 	 - 	 15 	 1 	 14 	 1 	 - 	 1 			
		 現役 	 110 	 63 	 47 	 94 	 62 	 32 	 1 	 1 	 - 	 - 	 - 	 - 	 93 	 61 	 32 	 15 	 1 	 14 	 - 	 - 	 - 	 15 	 1 	 14 	 1 	 - 	 1 	 264 	 139 	 125 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
普通科	庄和	 計 	 66 	 30 	 36 	 42 	 30 	 12 	 - 	 - 	 - 	 - 	 - 	 - 	 42 	 30 	 12 	 24 	 - 	 24 	 - 	 - 	 - 	 24 	 - 	 24 	 - 	 - 	 - 			
		 現役 	 66 	 30 	 36 	 42 	 30 	 12 	 - 	 - 	 - 	 - 	 - 	 - 	 42 	 30 	 12 	 24 	 - 	 24 	 - 	 - 	 - 	 24 	 - 	 24 	 - 	 - 	 - 	 186 	 83 	 103 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	白岡	 計 	 68 	 41 	 27 	 55 	 41 	 14 	 - 	 - 	 - 	 - 	 - 	 - 	 55 	 41 	 14 	 13 	 - 	 13 	 - 	 - 	 - 	 13 	 - 	 13 	 - 	 - 	 - 			
		 現役 	 68 	 41 	 27 	 55 	 41 	 14 	 - 	 - 	 - 	 - 	 - 	 - 	 55 	 41 	 14 	 13 	 - 	 13 	 - 	 - 	 - 	 13 	 - 	 13 	 - 	 - 	 - 	 175 	 98 	 77 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	進修館	 計 	 20 	 12 	 8 	 19 	 12 	 7 	 - 	 - 	 - 	 - 	 - 	 - 	 19 	 12 	 7 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 			
		 現役 	 19 	 11 	 8 	 18 	 11 	 7 	 - 	 - 	 - 	 - 	 - 	 - 	 18 	 11 	 7 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 	 40 	 25 	 15 
		 一浪 	 1 	 1 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	杉戸	 計 	 243 	 161 	 82 	 233 	 161 	 72 	 2 	 2 	 - 	 6 	 2 	 4 	 225 	 157 	 68 	 10 	 - 	 10 	 - 	 - 	 - 	 10 	 - 	 10 	 - 	 - 	 - 			
		 現役 	 234 	 153 	 81 	 224 	 153 	 71 	 2 	 2 	 - 	 6 	 2 	 4 	 216 	 149 	 67 	 10 	 - 	 10 	 - 	 - 	 - 	 10 	 - 	 10 	 - 	 - 	 - 	 315 	 196 	 119 
		 一浪 	 9 	 8 	 1 	 9 	 8 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 9 	 8 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
